Time,event_id,event_type,abstract,safety,event_narrative
1/1/2001,993,Aeronautics Research,,FALSE, Warnings and procedural notes do not reliably protect hardware from excessive pressure during test. 
1/1/2001,944,Science,,FALSE,"  
        Test pyrovalves the way you will use them on a mission. Regular lot acceptance tests and qualifications tests were accomplished. However, a propellant interaction test was not performed that could have identified this mission hazard. This was a major omission since the hot blow-by from these valves was demonstrated to readily initiate the downstream hydrazine under the specific actuation scenarios tested.  

        Test all corners of the operational box (with some margin of safety). In other words, test the valve/system under all the possible extremes. This may include maximum over and under pyrotechnic energy levels, min and max temperatures, and min and max system pressures. ""Operational Margin"" testing is another consideration.  
      "
11/29/2000,929,Aeronautics Research," The root cause of the Mars Climate Orbiter (MCO) mission failure was identified as cumulative navigation errors. These errors resulted, in part, from operational procedures and software that were inadequately reviewed, evaluated, and implemented. A high degree of formality, anomaly follow-up and close out, selection of reviewers and penetration of technical issues is essential in the review process, including the design, operational, and peer reviews. ",FALSE," A high degree of formality and penetration of technical issues is essential in the review process, including the design, operational, and peer reviews. "
11/28/2000,923,Aeronautics Research,,FALSE,"  
        Maintenance practices, for the proper use, stowage, inspection and repair of QRPs and tethers, were not conveyed, monitored, or reinforced.  

        Previously assigned QRP and tether corrective actions were not implemented.  

        The VAB HB-3 ""B Roof"" F-9 platform modification's final acceptance inspection failed to detect the kickplate's tether was not installed per the drawing, nor did the inspection identify the incorrect swage on the end of the tether.  

        The approved procedural task sequencing for inspections and platform retractions set up the conditions that permitted the QRP to fall and remain undetected in the VAB.  
      "
11/24/2000,990,Science,,FALSE," The ester polyurethane is unsuitable for purging when used beyond its recommended shelf life. More critical, however, is the potential contamination problem due to the transfer of ester plasticizer to the instrument while under purge.  
      
    The ruptured filter resulted in transferring particles from the degraded purge line to the contamination-sensitive SBUV/2 instrument. Subsequent cleaning, realignment of optics, and numerous levels of testing were needed to restore the instrument to specifications. This incident had a significant impact to instrument schedule and, therefore, cost.  
      
     "
11/16/2000,924,Aeronautics Research," Although the phenomenon of tin whisker formation is well known, spacecraft are still suffering failures from them. When tin plating is used on mechanical, electrical or electromechanical components, continuous process monitoring (especially of suppliers) must occur to assure that tin whisker growth is addressed including control of the type and amount of impurities added to plating baths and compliance is maintained. ",FALSE,"  
        Although the tin whisker phenomenon has been documented for decades and is reasonably well understood, it remains a reliability hazard that warrants continuous attention to vendor and in-house tin plating processes.  

        Tin whiskers may grow spontaneously to more than 4 mm in length. The filaments can typically carry 25-50 mA of current, or 1 amp for a short period. (Reference #1)  
      "
11/15/2000,931,Aeronautics Research,,FALSE, Actively working with manufacturers and/or suppliers to find fault or defects in products will greatly improve safe usage. Purchasing chairs and other equipment with extended warranties provides much needed leverage when correcting defects through the manufacturer. This keeps the warranty intact and ensures equipment that continues to be in good and safe working order and improved. 
11/2/2000,922,Aeronautics Research," Due to the formation of a &ldquo;hydraulic deadband,&rdquo; MPL solar panels &ldquo;flopped&rdquo; when deployed following thermal vacuum test. Sustained exposure to full or partial vacuum may create bubbles in viscous damping fluids. To varying degrees, all viscous dampers are believed to be subject to bubble formation. Early in-flight deployment may reduce the risk of deadband formation in viscous fluid dampers and of subsequent structural and electrical damage. During hardware design and deployment sequence planning, consider the impact of bubble formation upon damper deadband characteristics and the effect on deployment loads and dynamics. ",TRUE,"  
        Sustained exposure to full or partial vacuum may create bubbles in viscous damping fluids, affecting damping mechanism performance.  

        Early in-flight deployment may reduce the risk of deadband formation in viscous fluid dampers and of subsequent structural and electrical damage.  
      "
10/18/2000,983,Science,,FALSE," Fixed price spacecraft contracting works best when interfaces are well defined. Since the design of the spacecraft (and other mission elements) revolves around the instrument's design and function, it is crucial that the concept, requirements, technology, design and engineering model will result in open-ended support requirements and numerous contract/cost/schedule changes throughout the implementation phase, which reduces the efficiency of the initial bus procurement. "
10/18/2000,984,Aeronautics Research,,FALSE," In-house development of complex flight hardware systems requires early and sustained attention by a dedicated, experienced procurement/technical management team. With the appropriate balance of procurement and technical personnel, many of these issues could have been avoided. "
10/17/2000,918,Aeronautics Research,,TRUE, Equipment at all phases of processing and buildup must be used in the manner it was designed and thoroughly re-evaluated as requirements change. 
10/5/2000,921,Aeronautics Research," The loss of MCO was attributed to, among other causes, the lack of a controlled and effective process for acquisition of contractor-developed, mission critical software. NASA Centers should develop and implement acquisition plans for contractor-developed software and this should be described in each Project Implementation Plan. These plans must provide for Software Requirements, Software Management Planning, and Acceptance Testing and assure NASA Center verification of the adequacy of the software design approach and overall contractor implementation throughout the software life cycle. ",FALSE, Tailorable acquisition management and oversight processes for NASA contracted software development are essential to ensure that customers receive a quality product. 
9/29/2000,915,Aeronautics Research,,TRUE," The fuel log had been maintained by bookkeeping method where mission analysis software provides calculation of fuel used by each thruster, based on propulsion/maneuver parameters, to track incremental fuel consumption since launch. Independent supplemental calculation of remaining fuel was done based on telemetry values for tank temperature and pressure relative to initial conditions. The uncertainty in the remaining mass of hydrazine increases with fuel depletion as calculated by both methods. This provided an overestimate of remaining fuel. "
9/13/2000,919,Science,,TRUE," The first lesson learned from this event is that having the Mission Manager hold a certain amount of contingency funding at the project level and not by the PI is a definite positive. These contingency funds can be used to mitigate risks that are beyond the control of the project. Examples of these risks include new requirements that are out of scope of the contract with the PI, provide funding for up to a 30 day launch delay if the launch services provider's funds have been expended for other unforeseen circumstances, problems in observatory level Integration and Test (I&amp;T) for which the PI may not be able to support with his/hers contingency, etc. The second lesson learned is that the amount of contingency funding held by the PI of approximately 15% is sufficient, but given the current environment regarding risk, the amount of contingency held by the GSFC Mission Manager is not enough. "
9/7/2000,912,Science,,FALSE," Having a fixed price contract for a spacecraft delivery and a separate contract for the launch vehicle required the government be inserted as the responsible party between the two contracts. The dual contract environment removed the government's ability to enforce the performance penalties in the event of a launch failure and created a complexity in the spacecraft to ELV interface requirements allocation and verification process. The complexity was demonstrated by unwillingness to directly sign the launch vehicle interface control document (ICD), a joint agreement between NASA/KSC and NASA/GSFC. Instead, the TDRS Project Office at the Goddard Space Flight Center (GSFC) was forced to insert itself between the parties negotiating a launch vehicle agreement. "
9/6/2000,911,Science,,FALSE," This organizational segregation of flight software from the spacecraft subsystems leads to a ""lack of ownership"" of the subsystem flight software by the Subsystem Manager. Typically, the Subsystem Manager is only concerned that he finalize his requirements and design prior to Spacecraft CDR. This in turn leads to late delivery of flight software ICDs, requirements, design algorithms, data constants, and test cases from the subsystem to the Flight Software Manager. "
8/17/2000,913,Aeronautics Research," Studies have shown that mechanical failures are more likely to have a significant impact on mission success than the majority of electronic failures. Spaceflight mechanisms are usually unique designs that lack the years of testing and usage common to electrical devices and in general cannot be designed with the same level of block of functional redundancy, or graceful degradation, common with electronic circuit design. The lesson provides a recommended checklist that contains 92 measures for enhancing the reliability, ease of fabrication, testability, maintainability, and robustness of mechanical designs.  
     ",FALSE," Overall reliability, ease of fabrication, testability, maintainability, and robustness of mechanical designs can all be enhanced by early and continuous application of the following checklist. 

     Parts, Materials &amp; Processes 

    
        Electronics Parts per MIL-STD-1547  

        Low outgassing materials per NASA JSC SP-R-0022  

        Limit use of hygroscopic materials  

        Galvanic corrosion control per MIL-STD-889  

        Stress corrosion cracking control per MIL-STD-1568  

        Limit use of magnetic materials  

        Insulating materials resistivity less than 10 Mohm-meters  

        Honeycomb panels properly vented  

        Anti corrosion coatings per MIL-F-7179 Deployables  

        Self supporting in 1 g  

        Power sufficient for deployment in 1 g  

        Redundancy for deployment mechanism  

        Redundancy for release mechanism  

        Stress analysis complete  

        Fatigue analysis complete  

        Sliding surfaces lubricated to prevent galling or seizure  

        Sliding surface contact pressure analyzed  

        Pin pullers acting in double shear  

        Pin puller misalignment loads checked  

        Pin puller retraction force margin &gt; 100%  

        Pin puller stroke tolerance analysis conducted  

        Pin puller retraction &gt; 2 mm beyond release point  

        Pyro cartridge devices per DOD-E-83578 Bearings  

        Self aligning bearing used for deployables, hinges and linkages  

        Bearings not used as electrical paths  

        Ferrous materials corrosion resistant  

        Ball bearing tolerances per ABEC 7, 7P or 7T  

        CRES bearings per MIL-B-81793  

        Environmental loading analysis complete  

        Preload checked under alignment, fit, tolerance, thermal and load induced distortions  

        Fatigue analysis complete  

        Hertzian contact stress &lt; 335 ksi  

        Runout tolerances checked on shafts and housings Lubricants  

        Coefficient of friction measured  

        Property changes in vacuum understood  

        Checked for depletion and wear-out  

        Operating temperatures checked  

        Viscosity vs. temperature understood  

        Outgassing properties known  

        Provides corrosion protection  

        Cleanliness controlled  

        Run-in requirements checked  

        Okay in humidity and salt spray environments  

        Material compatibility understood  

        Dry lubricants sputtered, plated or vacuum deposited  

        Humidity controlled for MoS2  

        Hard coatings applied by ion implantation or CVD  

        Hydraulic fluids per MIL-H-6083 or MIL-H-5605 Brush and Slip Ring Assemblies  

        Carbon brushes avoided  

        Contact forces checked  

        Wear rate of brushes and rings understood  

        Outgassing properties understood  

        Sealing provisions okay  

        Wear debris controlled or contained  

        Lubrication applied  

        Ring/brush corrosion prevented  

        Lubricant depletion checked under environmental loading Electrical and Electronic  

        Wiring routed to avoid moving interfaces  

        Metal mechanism components well grounded to avoid charge build up  

        Power draw checked under min, max and nominal source conditions Electric Motors  

        A/C motors per MIL-M-13787  

        DC motors per MIL-M-8609 or MIL-M-13786  

        Adequate position and rate feedback for closed loop control  

        Motors characterized for: rotor inertia, friction, damping, speed vs. torque, temperature effects, backdrive torque and margin  

        Stepper motors - check detent torque and margin Springs  

        Helical springs per MIL-S-13572 and MIL-STD-29  

        Fatigue life checked  

        Temperature effects checked  

        Redundant springs used where possible  

        Dry film lubricant used (sans carbon) when low friction needed Dampers  

        Viscous dampers per MIL-STD-1246  

        Clean fluid fill for viscous dampers (filter fluid and fill in vacuum)  

        Seals tested to ensure no leakage Gears  

        Manufactured per American Gear Manufacturers Assn (AGMA)  

        Proper materials, surface hardness, and lubrication assured  

        Proper load distribution (eg no edge or non-uniform tooth face loads during operation)  

        No tooth pitting, brinelling and bending stresses under operating loads  

        Impact tooth loads understood and checked  

        Service life and duty cycle analyzed Fasteners  

        Fastening systems per MIL-STD-1515  

        Threaded parts per MIL-S-8879  

        Minimum 5-thread engagement  

        No screws smaller than #8  

        Fastener loads and stresses adequately checked  

        Locking devices used on all fasteners (use pin, safety wire, lock thread or plastic insert; avoid compounds, springs or star type lock washers) Structure  

        Load, stress, fatigue and fracture analyses completed  

        Material properties from MIL-HDBK-5 and MIL-HDBK-17  

        Pressurized components designed per MIL-STD-1522 General  

        Launch and operating environments defined; tests and analyses conducted  

        Clearances checked over temperature and load conditions  

        Failure Mode and Effects Criticality Analysis conducted  

        Minimum integrity check: benchtop performance, followed by vibe and thermal  
    </ul>

     Several of the referenced standards have been withdrawn but still represent an excellent source of guidelines. 

     Additional Key Words: failure mechanism, mechanical faults, design analysis, design margin, mechanical anomaly, gyros, mechanism design "
8/1/2000,905,Aeronautics Research,,FALSE,"  
        A critical review of out of flow processes is necessary to insure that no steps are deleted or improperly added.  

        Keep good records of all ""non-flight"" installations. Discrepancy reports, red tags and/or a configuration log book should be mandated and reviewed at critical milestones.  

        Double check all accessible connector matings before spacecraft shipment.  
      "
8/1/2000,910,Aeronautics Research,,FALSE,"  
        The contract financial systems, including the earned value baseline, require a substantial amount of oversight by the government to ensure the establishment of a credible financial and schedule baseline under the new management scheme.  

        A new baseline must be established after such a major disruption and change of management in order for the new managers to accept responsibility.  

        While Prime Contractor developed and maintained a detailed ""transition schedule"" to physically transfer equipment, data, personnel, etc. to the west coast, adequate follow-up and management attention at the new location was insufficient.  
      "
8/1/2000,908,Aeronautics Research,,FALSE,"  
        Designers of satellite elements subjected to significant thermal gradients in orbit must carefully consider the coefficients of thermal expansion (CTE) of all components in the design.  

        A detailed thermal model must be constructed that accurately reflects in orbit temperature extremes and gradients that the element will experience.  

        A detailed mechanical model must be constructed that accurately models both mechanical and thermal stresses within the element.  

        For elements subjected to frequent and large thermal excursions, additional qualification testing in the form of thermal cycling should be considered.  
      "
8/1/2000,909,Aeronautics Research,,FALSE,"  
        The most likely cause of the incomplete deployment of the VRA was inadequate service loops in the wire harness across the hinge of the antenna boom mechanism.  

        Similarly, the most likely cause of the incomplete deployment of the -Y deployable sunshade was an inadequate service loop in the wire harness between the Instrument Mounting Platform (IMP) and the potentiometer in the deployable sunshade hinge assembly.  
      "
8/1/2000,907,Aeronautics Research,,FALSE," If an offer seems too good to be true, it probably is. By extending beyond the core competencies at the subcontractors, major financial and schedule impacts were incurred. In addition, it is imperative that the core competencies be understood at the onset of the procurement activities. "
7/31/2000,899,Aeronautics Research,,FALSE," In PI-mode missions with foreign partners making hardware contributions, misunderstandings may be avoided if these contributions are defined in terms of the items or services to be contributed, rather than as a commitment to a specified resource level. "
7/27/2000,895,Aeronautics Research,,FALSE," Software simulation can aid in 'better, faster, cheaper'. It can be used as a risk management tool where risk in this case is not meeting schedule. "
7/27/2000,898,Science,,FALSE," Include key JSC Shuttle Operations positions in ""internal"" mission simulations to the extent possible to facilitate early team coordination and improve mission readiness. "
7/21/2000,904,Science,,FALSE," The initial cost cap category of $60M for the total life cycle cost including the launch service and a 36 month launch readiness was too low for this class of mission. The mission had proposed excellent science with new technology and a streamlined experienced management team. During the formulation phase project management and system engineering had to be changed and enhanced due to inexperience, lack of a significant infrastructure and the restricted budget, this caused a disruption and delay in the formulation phase. In addition, the instrument interfaces were not well defined and the instrument technology proved to be difficult to develop, as well as the management of the instrument definition and proposed development. For PI mode managed missions the PI needs to select an established and experienced flight project management team with the infrastructure to provide the required management functions. "
7/20/2000,914,Science," Genesis: In 2000 the Genesis canister detached from a lift fixture fitting just prior to system-level thermal vacuum testing. Fabrication or test organizations should inspect all MGSE for fastener engagement and specified torque prior to delivery for use by a project. Where feasible, threaded components that are to be placed under tension should be designed with a positive locking device. Flight projects should conduct and document visual and physical inspections of MGSE prior to use. Personnel safety should be addressed, as appropriate, by all procedures. In addition, all test personnel should constantly remain at a safe distance during operations involving suspended loads. ",FALSE,"For mechanical ground support equipment (MGSE), never assume that visual inspections alone will assure both flight equipment and personnel safety. 

     Additional Key Words: Nondestructive Inspection, NDI, Crane, Lift Procedure, Quality Assurance, Test Procedures, Mechanical Integration, System Integration and Test, System Safety, Industrial Safety "
7/18/2000,896,Aeronautics Research,,FALSE," Both facility (construction schedule) and Project requirements must be maintained in a fashion that minimizes the impacts to both. Furthermore, any collaborative strategy developed to minimize conflicts must not compromise the ability to meet mission success criteria. "
7/12/2000,901,Exploration Systems,,FALSE," The second layer of protection prevented burns in the covered area. DuPont has on the label of their manufactured NOMEX garments that only NOMEX or natural fibers silk, wool or cotton be worn as undergarmets with NOMEX outer garmnets. Victims with burns over less than one half of the body have a good chance of survival. Short sleeve and short pants undergarments would provide this about 50% protection. Long undergarments would provide even additional protection. "
6/28/2000,902,Aeronautics Research,,FALSE," NASA has an exemption on these cylinders to authorize their transportation, even though they were constructed with material not currently on the material list in the code of regulations and for how they were acceptance tested. These cylinders are just as safe as the general regulation's intent, but allow variances to the general regulation. Exemptions are quite often how new containers enter into the transportation codes. These DOT exemptions may have transportation mode restrictions. When shipping a cylinder with a DOT exemption number on the side of the cylinder, shipping department personnel must recognize the need to review the terms of the exemption before shipping the cylinder. Shipping department personnel may not have copies of the exemption or may not be familiar enough with the code to recognize that they need a copy of the exemption. "
6/28/2000,889,Aeronautics Research,,FALSE," A 10% budgetary reserve is inadequate for a technology validation mission. The EO-1 experience suggests that 15% is a minimum and 20% would be preferred. Three characteristics peculiar to technology validation missions require this additional reserve. Accurately assessing the maturity of an advanced technology is very important. Considerable reserve can be quickly expended in maturing a technology to reach flight status consistent with the aggressive schedule typical of such missions. In a related way, using reserve to overcome whatever difficulties may be encountered in the fabrication of ""first-time"" flight hardware is another activity that can quickly consume considerable reserve. Lastly, the exact performance needed to effectively validate the advanced technology may not be fully understood until rather late in the definition process and this may increase the cost of the spacecraft. "
6/16/2000,934,Aeronautics Research,,FALSE,"  
        Early on in the investigation there was much concern regarding the lack of damage to the FPB faceplate. Past failures in the FPB injector and OPB injector suggested that faceplate damage was common for fuel flow loss due to contamination. Model analysis performed during this investigation suggests that with a short-duration test and with the fuel cavity contamination type and quantity observed, damage to the FPB faceplate does not necessarily occur. In other words, there exists a substantial range of contamination levels within which it is possible to effectively destroy the HPFTP without melting the FPB faceplate. This conclusion is supported not only by the post-test hardware inspections from this test, but also by mathematical modeling analysis performed by MSFC and Rocketdyne.  

        The Pratt &amp; Whitney HPFTP/AT has shown that it can endure extreme levels of imbalance and damage without engine catastrophic results.  
      "
6/14/2000,887,Aeronautics Research,,FALSE,"  
        Spacecraft hardware and test articles used for public display must be thoroughly scrutinized for hazards prior to release to the public.  

        The Lunar Module test article had been stored safely without incident for over 25 years. Personnel should resist the temptation to become complacent with items that are assumed to be safe.  

        Toxic vapor checks of large systems may not indicate the complete status of a contaminated system.  

        Artifacts previously contaminated with a hazardous substance must be fully decontaminated prior to release to the public. This includes flushing of all portions of the system as well as removal of all softgoods.  

        Museum personnel must be fully informed of potential hazards.  
      "
6/12/2000,981,Aeronautics Research,,FALSE," By nature of their construction, tantalum capacitors (both wet slug and dry slug styles) are polar devices that are susceptible to performance degradation and/or catastrophic failure if reverse biased. This behavioral characteristic has always been known, but recent experiences have reminded us of the importance of proper installation and circuit design when using this type of component. Historically, reverse polarity failures have been observed that resulted from: 

    
        Incorrect initial installation (part installed backwards)  

        Incorrect installation during rework (original part installed correctly, but replacement part put in backwards)  

        Correct circuit design, but incorrect artwork on the printed wiring board (part installed correctly according to the artwork, but actually in backwards)  

        Incorrect circuit design (printed wiring board artwork correct per circuit layout, but design error resulted in parts in backwards)  
    </ul>

     The NASA EEE Parts Assurance Group (NEPAG) is currently investigating the reverse polarity behavior of tantalum dry slug chip capacitors because there is little definitive information in the literature on this subject. Preliminary results will be available in the last quarter of 2001. 

     &nbsp; 

    <p align=""center"">   Guidelines Regarding Reverse Bias Application of Tantalum Capacitors</u>   

    <p align=""center"">  Wet Slug (Non-Solid) Tantalum Capacitors  
     Ex.- MIL-PRF-39006  
     CLR79, CLR81, CLR90 and CLR91 types   

    
        Capable of handling up to 3 volts of reverse polarity regardless of capacitor voltage rating. Leakage current characteristics will be higher than normal.  

        Exceeding 3 volts reverse bias will cause rapid deterioration of the capacitor leading to catastrophic failure (short circuit)  

        Polarity identification is generally indicated by a ""+"" or a stripe on the anode termination. Also, hermetically sealed, tubular case, wet slug styles have a crimp towards one end of the case that may be used to identify the anode (""+"") end. Exceptions or variations to these conventions may exist.  
    </ul>

    <p align=""center"">  Dry Slug (Solid) Tantalum Capacitors  
     Ex. MIL-PRF-39003 and MIL-PRF-55365  
     CSR, CSS and CWR types   

    
        Sensitive to reverse polarity but tend to be much less so than their wet slug counterparts.  

        May fail explosively under reverse bias, even catch fire.  

          May survive ""indefinitely"" at room temperature with up to 15% of their voltage rating applied in reverse.   Capacitors will have a higher leakage current than in the forward direction, but this may be undetectable in the majority of heavily derated circuit applications. The circuit may operate properly for many hours (hundreds or even thousands) before failure. Influential factors in life expectancy are believed to include: manufacturer, style, size, capacitance, moisture content and of course rated voltage.  

        ""Chip"" styles may be more vulnerable to failure under reverse bias than hermetically sealed styles because moisture may accelerate failure. NEPAG is investigating the effect of moisture.  

        
        ""Chip"" styles are more prone to being installed improperly because they may be very small and the polarity identifier can be hard to see. 

        
            Conformally coated ""chip"" styles (ex.--CWR06) typically identify the polarity by a small projection ""nub"" in the center of one termination representing the anode (+) termination  

            Molded case ""chip"" styles (ex.--CWR09 and CWR11) identify the polarity by a beveled edge in the case and/or a polarity bar marked on the case  
        </ul>
        

        Polarity identification is generally indicated by a ""+"" or a stripe adjacent to the anode termination. Exceptions or variations to these conventions may exist. One example of such an exception is the tubular case capacitor made in accordance with MIL-PRF-39003/10 which requires a stripe to identify the cathode ""-"" termination  
    </ul>"
6/12/2000,980,Science,,FALSE," The approach which the Project undertook was to develop simulators which electrically duplicated the spacecraft side of the interface. These simulators were then shipped to the instruments on a rotating basis. Tests were performed with instrument engineering model hardware and the flight instruments as well. These tests were performed on the flight instruments, after the flight instrument was assembled, but before the lengthy environmental and calibration test phases which complex instruments demand. This gave the instrument developers the confidence that their instrument would be compatible with the spacecraft, when the time came to integrate into the spacecraft. In doing this, it avoided the possibility of having to make a significant instrument modification, as a result of an interface incompatibility, after the instrument had been delivered. This in turn could have resulted in the need for additional regression testing (T/V, EMI/EMC) and the attendant schedule impact. 

     In addition to the benefits of isolating design or workmanship errors in the instrument's spacecraft interface early, it provided an early opportunity for the instrument teams to work in the environment that they would be seeing, after they delivered their instrument to the spacecraft facility. Command and telemetry databases were hosted on the spacecraft interface simulator, and building block procedures, which were to be executed later at spacecraft level, could be debugged at this early opportunity prior to instrument delivery. The planning and information interchange necessitated by the use of this interface simulator hardware caused spacecraft and instrument teams to become cognizant of integration and test issues much sooner than they likely would have. This led to a Terra instrument integration activity which was virtually trouble free. 

     The spacecraft interface simulators deployed during the instrument integration and test phases played an enormous role in the eventual ease of instrument integration. The Terra experience is a strong endorsement for the use of spacecraft simulators at the instrument developers' facility during instrument integration and test. This is particularly true when significant development risk resides on both sides of the interface and the complexity of the instruments is such that a significant amount of time is invested during the instrument environmental test flow. "
6/8/2000,885,Aeronautics Research," During a system-level ambient functional test of the MPL spacecraft, the software test sequence commanded the gimbaled medium gain antenna through its full range of motion, striking one of the undeployed solar panels. Confirm that developmental and flight hardware is in a configuration that has been reviewed for hardware and personnel safety prior to beginning any test sequence and that the appropriate procedure for powering down flight hardware in all test configurations under any potential emergency condition has been determined. Hold a thorough Test Readiness Review using the most current checklist that addresses personnel safety, software and hardware safety, test operations and constraints, fault protection actions, kinematics and interference analysis, commandability, emergency shutdown, and restart procedures. ",FALSE,"  
        It is necessary to confirm that developmental and flight hardware is in a configuration that has been reviewed for hardware and personnel safety prior to beginning any test sequence.  

        Real and potential structural interferences should be mapped and documented for all deployable/articulated components on the spacecraft. This should be done for all spacecraft test and operational configurations.  
      "
5/22/2000,862,Aeronautics Research,,FALSE,"  
        The ceramic bed heater is especially vulnerable to excess differential pressure across the bed. Location of the lower pressure port created a single point failure that allowed the differential pressure to develop uncontrolled. Steps which could have been taken to prevent this mishap from occurring could have been more rigorous reviews, identifying the pressure ports in the vessel as safety critical features, listing them as such on the fabrication drawings and in failure modes analyses, and assuring that inspection during construction was accomplished.  

        Formal configuration management should commence immediately following design completion. This configuration management may be tailored to the size and scope of the project. In cases of contracting for hardware or software systems, NASA should participate in or thoroughly audit the Contractors systems to assure adequate configuration controls.  

        The Systems Engineering process, functioning in a project to define and understand all system interfaces, is extremely important. It is even more important for rehabilitation type projects where interfaces between the old and the new systems can become critical.  

        The Trial Run approach of IST for establishing differential pressure settings for safety limits offered no provision for detecting system faults such as the incorrectly located pressure port. It could only have succeeded with a correctly functioning system. The test plan should have provided predicted (calculated) values of differential pressure across the orificed grate as a function of header pressure and valve position.  

        Lines of authority and responsibility must be defined and functioning for a safe and successful ISH process. Project responsibility should extend through the IST process and until the facility is recertified operational and returned to the operating organization.  

        With known high incidence of errors in developmental software, a methodology should be implemented for simulation modeling of systems for software testing prior to putting research facilities at risk. Commercial software systems are available for these purposes.  

        Real time recording and storage of run data for review and diagnostic use is very important whenever attempting the final validation of a control system and its associated software. It is extremely important when using actual system hardware to support the validation process. The more dynamic the system's response to input, the greater the consequences of control system failure.  

        Investigation of unexpected behavior of high energy or otherwise potentially dangerous systems should include support analyses or other positive causal verification which cannot result in detriment to the system, before proceeding with full system operation.  
      "
5/22/2000,869,Aeronautics Research,,FALSE,"  
        Ensure that adequate design and stress analysis have been done and documented for all critical components in models and test hardware. Insure that all components have sufficient load capacity.  

        Perform comprehensive design review and instrument accordingly for health monitoring. An important goal is to do a comprehensive FMECA by knowledgeable systems engineers or designers, prioritize potential failures based on probability, look at consequences of failure in priority order, and then develop instrumentation and emergency procedures on this basis. This is a difficult task, but when there are many potential single-point failures and the consequences of failure is high, it is worth significant effort. Bearings and fasteners are notorious failure points (even if not highly loaded). They must be monitored, maintained, and replaced accordingly.  

        During design reviews, do not overlook parts designed by contractors even though this may be difficult for proprietary reasons. Because some parts have high safety factors does not mean they all do. In fact, hardware that has been used and modified several times is very likely to have a large variation in safety factors.  

        If control systems are designed to lock up to preclude further inputs, Wind Tunnel Emergency Stop should be the only course of action when lock up occurs.  

        Minimize voice directions during emergencies.  

        When open loop control systems are difficult to control, they should be automated (loop closed).  

        When doing research in which control rates are sensitive, human factor considerations become important and must be considered.  

        There should be inspections or verification during assembly and maintenance procedures at critical points. It should not be up to one person to be responsible for the entire assembly or maintenance. Documentation must be comprehensive.  
      "
5/22/2000,867,Aeronautics Research,,TRUE," When a pneumatically actuated valve is deactivated and the valve changes position, the valve diaphragm returns to the normal position and provides a vacuum at the actuator breather. This results in the outside air being drawn into the actuator chamber, along with any contaminants in the air. At the Space Shuttle launch pads the contaminants that are in the air include salt spray, SRB exhaust, possible N<sub><small>2</small></sub>O<sub><small>4</small></sub> vapors, and water from high humidity. The contaminants cause corrosion in the actuator chamber affecting the operation of the valve. Providing GN<sub><small>2</small></sub> to the actuator breather eliminates the possibility of drawing contaminants into the chamber. "
5/22/2000,865,Aeronautics Research,,FALSE,"  
        Clarify the crew leader's role and responsibility in relationship to the truck driver's role and responsibility.  

        Require a more critical inspection by the crew leader of all loads prior to moving any loads.  

        Place more emphasis on center-of-gravity problems/considerations in current crane operating safety courses.  

        Since we will probably have to handle this same load again, determine and incorporate a safe means for future handling.  

        Continue to furnish, or supplement, advanced training to maintain a high level of safety awareness on the part of all riggers. Consult private industry rigging firms to determine new methods.  

        Insist upon the proper utilization of hand signals between the crane operator and the load spotter.  

        In the future, attach a tether line to all loads.  
      "
5/22/2000,863,Aeronautics Research,,FALSE,"  
        Require detailed inspections for all new trailers and modulars. Assure that these inspections include all electrical and mechanical systems with special emphasis on potential ignition sources such as heating coils.  

        When alarms tests are conducted, verify that the fire department dispatch office (duty office at Ames) receives the proper building number.  
      "
5/22/2000,884,Aeronautics Research,,FALSE,"  
        Inadequate means for communication during towing can lead to damage to aircraft.  

        Pre-briefing wilth all tow personnel prior to each tow will assist in planning each tow and avoiding potential towing incidents. For this incident, a pre-briefing would have brought to everyone's attention that the scaffolding had been moved off-center and that potential collision with the scaffolding would be likely. Painting of a new alignment centerline would have likely avoided collision of the aircraft with the scaffolding.  
      "
5/22/2000,868,Aeronautics Research,,FALSE," The underground casings of the UASF have experienced anodic corrosion at their exterior surface resulting in a loss of wall thickness of up to 50 percent with localized areas being even greater. The cathodic protection applied to the UASF has been grossly inadequate. Based on these findings, it is only a matter of time before another failure occurs. The most recent failure could have caused personnel injury (The spouting of water and air and the throwing of mud). Therefore, it is the recommendation of the Investigation Panel that the UASF be abandoned and another high pressure air storage facility, if needed, be constructed. The idea of an underground facility should not be rejected because of the recent experience. An underground facility seems attractive from a safety standpoint and, with a properly designed protection system, should be considered with other alternatives in an engineering study. 

     The Investigation Panel recognizes that the missions and goals of the Center may require the continued use of the existing field in the interim. The Investigation Panel has given consideration to this possibility and offers the following guidelines: 

      
        Convert the existing manual isolation valves, on each cluster, to remote actuation to allow isolation of an individual cluster and limit the release of energy.  

        Install a venting system, to vent a cluster in case of emergency, to further reduce the release of energy. This vent could be a simple rupture disk that is punctured by a remotely actuated knife.  

        Install an adequate cathodic protection system to slow or arrest the anodic corrosion. The possibility exists of using the test well as the sacrificial anode.  

        Inspect the remaining casings to determine their condition. The maximum operating pressure should be based on engineering analysis of the condition of the field and the required additional life.  
      "
